Job Title,Company,Category,Resume,Timestamp,Status
Senior Technical Product Manager (Platform & Core Engineer),DataWalk,N/A,N/A,2026-08-30 12:32:07,Skipped (Non-Europe location)
ML Platform Engineer,,N/A,N/A,2026-08-30 12:32:15,Skipped (Non-Europe location)
ML Platform Engineer,XpertDirect,N/A,N/A,2026-08-30 12:32:42,Skipped (Non-Europe location)
AI Platform Engineer.,RED Global,N/A,N/A,2026-08-30 12:32:44,Skipped (Pre-check)
Platform Engineer - Kubernetes,THRYVE,N/A,N/A,2026-08-30 12:32:45,Skipped (Non-Europe location)
Consultant Senior - Database Platform Engineer - PostgreSQL / SQL Server,Delta Consulting Company,N/A,N/A,2026-08-30 12:32:47,Skipped (Pre-check)
Platform Engineer,Explore Group,N/A,N/A,2026-08-30 12:32:48,Skipped (Non-Europe location)
Senior AI Platform & DevOps Engineer,SimplifyVMS,N/A,N/A,2026-08-30 12:32:50,Skipped (Non-Europe location)
Senior AI Platform Engineer (#5640),N-iX,N/A,N/A,2026-08-30 12:32:51,Skipped (Non-Europe location)
GenAI Platform Engineer,SNI,N/A,N/A,2026-08-30 12:32:52,Skipped (Non-Europe location)
Senior Platform Security Engineer,XpertDirect,N/A,N/A,2026-08-30 12:32:54,Skipped (Non-Europe location)
Digital Workplace & Cloud Architect (M365),Foundever,N/A,N/A,2026-08-30 12:35:14,Skipped (Non-Europe location)
Senior Google Cloud Solutions Architect,teamative,N/A,N/A,2026-08-30 12:35:24,Skipped (Non-Europe location)
Cloud Architect,Coltech,N/A,N/A,2026-08-30 12:35:31,Skipped (Non-Europe location)
Cloud Solution Architect,Penta Consulting,N/A,N/A,2026-08-30 12:35:39,Skipped (Non-Europe location)
Interim Infrastructure Cloud Programme Manager,Next Ventures,N/A,N/A,2026-08-30 12:36:58,Skipped (Non-Europe location)
Principal or Senior Site Reliability Engineer (SRE) – 100% remote,Mainz Brady Group,N/A,N/A,2026-08-30 12:37:52,Skipped (Non-Europe location)
Staff Site Reliability Engineer,Doghouse Recruitment,N/A,N/A,2026-08-30 12:37:54,Skipped (Non-Europe location)
Site Reliability Engineer,SixteenFifty,N/A,N/A,2026-08-30 12:37:55,Skipped (Non-Europe location)
"Senior Site Reliability Engineer (BI & Data Platforms) (Contract) | GCP, GKE, BigQuery, Terraform, AWS | €275/Day | Remote (EU) | 6-Month Initial Contract, Open Ended Rolling Project",Owen Thomas | B Corp™,N/A,N/A,2026-08-30 12:37:56,Skipped (Non-Europe location)
Site Reliability Engineer,Telna,N/A,N/A,2026-08-30 12:37:58,Skipped (Non-Europe location)
Senior Site Reliability Engineer,Hamilton Barnes 🌳,N/A,N/A,2026-08-30 12:37:59,Skipped (Non-Europe location)
AWS Cloud Engineer,Remobi,N/A,N/A,2026-08-30 12:38:38,Skipped (Non-Europe location)
Senior AI Platform & DevOps Engineer,SimplifyVMS,N/A,N/A,2026-08-30 12:38:39,Skipped (Non-Europe location)
Cloud Video Engineer,Ovyo,N/A,N/A,2026-08-30 12:38:40,Skipped (Non-Europe location)
Senior Azure Developer,Sourceful Information Technology Services,N/A,N/A,2026-08-30 12:38:42,Skipped (Non-Europe location)
Cloud Security Engineer,Stott and May,N/A,N/A,2026-08-30 12:38:43,Skipped (Non-Europe location)
Knowledge Graph Engineer,Remobi,N/A,N/A,2026-08-30 12:38:45,Skipped (Non-Europe location)
AI Developer,Avenue Code,N/A,N/A,2026-08-30 12:38:46,Skipped (Non-Europe location)
Virtual Desktop Infrastructure Engineer,Cosmote Global Solutions,N/A,N/A,2026-08-30 12:39:24,Skipped (Pre-check)
DevOps and Infrastructure Engineer,EMURGO,N/A,N/A,2026-08-30 12:39:26,Skipped (Non-Europe location)
Senior AI Platform & DevOps Engineer,SimplifyVMS,N/A,N/A,2026-08-30 12:39:27,Skipped (Non-Europe location)
AI Infrastructure & Platform Operations Engineer (remote in the EU),Mirantis,N/A,N/A,2026-08-30 12:39:29,Skipped (Non-Europe location)
Information Technology Infrastructure Engineer,Clear.,N/A,N/A,2026-08-30 12:39:30,Skipped (Non-Europe location)
"ServiceNow DevOps Delivery Lead (Hybrid, Contract)",adesso UK,Cloud / Network,cloud.pdf,2026-08-30 12:51:26,Applied
Automation Engineer (Brighter Foods) | THG Manufacturing,THG,Unclassified,N/A,2026-08-30 12:55:15,Skipped (Unclassified)
Senior Solutions Architect,HCLTech,Unclassified,N/A,2026-08-30 12:56:22,Skipped (Unclassified)
"ServiceNow DevOps Delivery Lead (Hybrid, Contract)",adesso UK,N/A,N/A,2026-08-30 12:57:00,Skipped (Pre-check)
DevOps Engineer,Experis UK,N/A,N/A,2026-08-30 12:57:37,Skipped (Pre-check)
DevOps Engineer,Experis UK,N/A,N/A,2026-08-30 12:58:14,Skipped (Pre-check)
DevOps Engineer,Experis UK,N/A,N/A,2026-08-30 12:58:51,Skipped (Pre-check)
Senior Technology Architect,SISL Global,N/A,N/A,2026-08-30 12:59:31,Skipped (Non-Europe location)
DevOps SRE Engineer,Themesoft Inc.,N/A,N/A,2026-08-30 12:59:32,Skipped (Non-Europe location)
SRE / Azure DevOps Engineer,WaferWire Cloud Technologies,N/A,N/A,2026-08-30 12:59:34,Skipped (Non-Europe location)
DevOps & SRE Lead,Syngenta,N/A,N/A,2026-08-30 12:59:35,Skipped (Non-Europe location)
DevOps & SRE Architect,Tata Consultancy Services,N/A,N/A,2026-08-30 13:00:42,Skipped (Non-Europe location)
Senior Technology Architect,SISL Global,N/A,N/A,2026-08-30 13:00:49,Skipped (Non-Europe location)
Principal DevOps Engineer,Securin Inc.,N/A,N/A,2026-08-30 13:00:57,Skipped (Non-Europe location)
DevOps SRE Engineer,Themesoft Inc.,N/A,N/A,2026-08-30 13:01:05,Skipped (Non-Europe location)
SRE / Azure DevOps Engineer,WaferWire Cloud Technologies,N/A,N/A,2026-08-30 13:01:12,Skipped (Non-Europe location)
DevOps & SRE Lead,Syngenta,N/A,N/A,2026-08-30 13:01:14,Skipped (Non-Europe location)
AI - DevOps Architect,Happiest Minds Technologies,N/A,N/A,2026-08-30 13:02:18,Skipped (Non-Europe location)
DevOps Engineer,Kumaran Systems,N/A,N/A,2026-08-30 13:02:28,Skipped (Non-Europe location)
DevOps & SRE Architect,Tata Consultancy Services,N/A,N/A,2026-08-30 13:02:38,Skipped (Non-Europe location)
DevOps & SRE Lead,Syngenta,N/A,N/A,2026-08-30 13:02:46,Skipped (Non-Europe location)
AI - DevOps Architect,Happiest Minds Technologies,N/A,N/A,2026-08-30 13:03:55,Skipped (Non-Europe location)
Senior Technology Architect,SISL Global,N/A,N/A,2026-08-30 13:04:02,Skipped (Non-Europe location)
Azure Infra Architect,Tata Consultancy Services,N/A,N/A,2026-08-30 13:04:10,Skipped (Non-Europe location)
DevOps & SRE Lead,Syngenta,N/A,N/A,2026-08-30 13:04:17,Skipped (Non-Europe location)
Azure Infra Architect,Tata Consultancy Services,N/A,N/A,2026-08-30 13:05:27,Skipped (Non-Europe location)
DevOps & SRE Lead,Syngenta,N/A,N/A,2026-08-30 13:05:35,Skipped (Non-Europe location)
DevOps Engineer,Kumaran Systems,N/A,N/A,2026-08-30 13:07:04,Skipped (Non-Europe location)
DevOps & SRE Lead,Syngenta,N/A,N/A,2026-08-30 13:07:12,Skipped (Non-Europe location)
Azure Infra Architect,Tata Consultancy Services,N/A,N/A,2026-08-30 13:08:43,Skipped (Non-Europe location)
DevOps & SRE Lead,Syngenta,N/A,N/A,2026-08-30 13:08:50,Skipped (Non-Europe location)
Azure Infra Architect,Tata Consultancy Services,N/A,N/A,2026-08-30 13:10:20,Skipped (Non-Europe location)
DevOps & SRE Lead,Syngenta,N/A,N/A,2026-08-30 13:10:28,Skipped (Non-Europe location)
DevOps Engineer,Kumaran Systems,N/A,N/A,2026-08-30 13:11:53,Skipped (Non-Europe location)
DevOps & SRE Lead,Syngenta,N/A,N/A,2026-08-30 13:12:02,Skipped (Non-Europe location)
Azure Infra Architect,Tata Consultancy Services,N/A,N/A,2026-08-30 13:13:30,Skipped (Non-Europe location)
DevOps & SRE Lead,Syngenta,N/A,N/A,2026-08-30 13:13:38,Skipped (Non-Europe location)
"ServiceNow DevOps Delivery Lead (Hybrid, Contract)",adesso UK,N/A,N/A,2026-08-30 13:50:53,Skipped (Pre-check)
Artificial Intelligence Engineer,Experis UK,AI / ML,AI.pdf,2026-08-30 13:53:05,Applied
Linux Engineer - Quant Trading - £250k,Paragon Alpha - Hedge Fund Talent Business,Unclassified,N/A,2026-08-30 13:54:29,Skipped (Unclassified)
Solution Engineer,RZR,Unclassified,N/A,2026-08-30 13:54:30,Skipped (Unclassified)
Automation Engineer (Brighter Foods) | THG Manufacturing,THG,Unclassified,N/A,2026-08-30 13:55:26,Skipped (Unclassified)
Solutions Architect,Pulse Group,Unclassified,N/A,2026-08-30 13:56:04,Skipped (Unclassified)
Senior Solutions Architect,HCLTech,Unclassified,N/A,2026-08-30 13:56:05,Skipped (Unclassified)
Senior Solutions Architect,HCLTech,Unclassified,N/A,2026-08-30 13:56:07,Skipped (Unclassified)
Staff DevOps Engineer (Cloud NGFW)- NetSec - Bangalore,Palo Alto Networks,N/A,N/A,2026-08-30 13:56:48,Skipped (Non-Europe location)
Infrastructure Automation Engineer,Dexian India,N/A,N/A,2026-08-30 13:56:49,Skipped (Non-Europe location)
Infrastructure architect (NSX),Tata Consultancy Services,N/A,N/A,2026-08-30 13:56:51,Skipped (Non-Europe location)
Principal DevOps Engineer,Securin Inc.,N/A,N/A,2026-08-30 13:56:53,Skipped (Non-Europe location)
Lead Devops (GCP experience is must),TalentQuell,N/A,N/A,2026-08-30 13:56:54,Skipped (Non-Europe location)
Associate DevOps Architect (AI Led-DevOps),Simplilearn,N/A,N/A,2026-08-30 13:56:56,Skipped (Non-Europe location)
SRE / Azure DevOps Engineer,WaferWire Cloud Technologies,N/A,N/A,2026-08-30 13:56:57,Skipped (Non-Europe location)
Infrastructure Architect,Codewalla,N/A,N/A,2026-08-30 13:56:58,Skipped (Non-Europe location)
DevOps Engineer,Experis UK,N/A,N/A,2026-08-30 13:57:37,Skipped (Pre-check)
Solution Engineer,RZR,Unclassified,N/A,2026-08-30 13:57:38,Skipped (Unclassified)
Lead DevOps Engineer,NST Cyber - Your Trusted Enterprise CTEM Partner,N/A,N/A,2026-08-30 13:58:18,Skipped (Non-Europe location)
AWS Cloud Architect,Genpact,N/A,N/A,2026-08-30 13:58:20,Skipped (Non-Europe location)
Staff DevOps Engineer (Cloud NGFW)- NetSec - Bangalore,Palo Alto Networks,N/A,N/A,2026-08-30 13:58:21,Skipped (Non-Europe location)
AWS DevSecOps Sr Engineer,Tata Consultancy Services,N/A,N/A,2026-08-30 13:58:23,Skipped (Non-Europe location)
AI - DevOps Architect,Happiest Minds Technologies,N/A,N/A,2026-08-30 13:58:25,Skipped (Non-Europe location)
Infrastructure Automation Engineer,Dexian India,N/A,N/A,2026-08-30 13:58:26,Skipped (Non-Europe location)
DevOps Engineer,True Tech Professionals,N/A,N/A,2026-08-30 13:58:28,Skipped (Non-Europe location)
"Sr. DevOps Engineer (AWS ,SRE)",Renesas Electronics,N/A,N/A,2026-08-30 13:58:29,Skipped (Non-Europe location)
Linux Engineer - Quant Trading - £250k,Paragon Alpha - Hedge Fund Talent Business,Unclassified,N/A,2026-08-30 13:59:09,Skipped (Unclassified)
Lead DevOps Engineer,NST Cyber - Your Trusted Enterprise CTEM Partner,N/A,N/A,2026-08-30 13:59:49,Skipped (Non-Europe location)
Azure Infra Architect,Tata Consultancy Services,N/A,N/A,2026-08-30 13:59:50,Skipped (Non-Europe location)
Staff DevOps Engineer (Cloud NGFW)- NetSec - Bangalore,Palo Alto Networks,N/A,N/A,2026-08-30 13:59:52,Skipped (Non-Europe location)
Senior Platform Engineer- GitHub Governance &Operations,True Tech Professionals,N/A,N/A,2026-08-30 13:59:53,Skipped (Non-Europe location)
DevOps Engineer,Dexian India,N/A,N/A,2026-08-30 13:59:55,Skipped (Non-Europe location)
"Sr. DevOps Engineer (AWS ,SRE)",Renesas Electronics,N/A,N/A,2026-08-30 13:59:57,Skipped (Non-Europe location)
Lead Cloud DevOps,Creative Synergies Group,N/A,N/A,2026-08-30 13:59:58,Skipped (Non-Europe location)
DevOps Architect - GCP,Tiger Analytics,N/A,N/A,2026-08-30 14:00:00,Skipped (Non-Europe location)
Lead DevOps Engineer,NST Cyber - Your Trusted Enterprise CTEM Partner,N/A,N/A,2026-08-30 14:00:41,Skipped (Non-Europe location)
Staff DevOps Engineer (Cloud NGFW)- NetSec - Bangalore,Palo Alto Networks,N/A,N/A,2026-08-30 14:00:43,Skipped (Non-Europe location)
Enterprise Architect - Cloud with GenAI experience,Tata Consultancy Services,N/A,N/A,2026-08-30 14:00:44,Skipped (Non-Europe location)
Senior Platform Engineer- GitHub Governance &Operations,True Tech Professionals,N/A,N/A,2026-08-30 14:00:46,Skipped (Non-Europe location)
DevOps Engineer,Dexian India,N/A,N/A,2026-08-30 14:00:47,Skipped (Non-Europe location)
"Sr. DevOps Engineer (AWS ,SRE)",Renesas Electronics,N/A,N/A,2026-08-30 14:00:49,Skipped (Non-Europe location)
Lead Cloud DevOps,Creative Synergies Group,N/A,N/A,2026-08-30 14:00:50,Skipped (Non-Europe location)
DevOps Architect - GCP,Tiger Analytics,N/A,N/A,2026-08-30 14:00:52,Skipped (Non-Europe location)
DevOps Engineer,Kumaran Systems,N/A,N/A,2026-08-30 14:02:45,Skipped (Non-Europe location)
Azure Infra Architect,Tata Consultancy Services,N/A,N/A,2026-08-30 14:02:52,Skipped (Non-Europe location)
"Sr. DevOps Engineer (AWS ,SRE)",Renesas Electronics,N/A,N/A,2026-08-30 14:02:59,Skipped (Non-Europe location)
DevOps Architect - Azure,Tiger Analytics,N/A,N/A,2026-08-30 14:03:07,Skipped (Non-Europe location)
"Sr Engineer, Site Reliability [T500-27847]",TMUS Global Solutions,N/A,N/A,2026-08-30 14:03:08,Skipped (Non-Europe location)
Platform Infrastructure Architect,Hyland,N/A,N/A,2026-08-30 14:04:15,Skipped (Non-Europe location)
Azure Infra Architect,Tata Consultancy Services,N/A,N/A,2026-08-30 14:04:17,Skipped (Non-Europe location)
"Sr. DevOps Engineer (AWS ,SRE)",Renesas Electronics,N/A,N/A,2026-08-30 14:04:18,Skipped (Non-Europe location)
AWS Cloud Architect,Genpact,N/A,N/A,2026-08-30 14:04:20,Skipped (Non-Europe location)
Senior DevOps Engineer,Odyssey Cloud,N/A,N/A,2026-08-30 14:04:21,Skipped (Non-Europe location)
"Sr Engineer, Site Reliability [T500-27847]",TMUS Global Solutions,N/A,N/A,2026-08-30 14:04:22,Skipped (Non-Europe location)
Platform Infrastructure Architect,Hyland,N/A,N/A,2026-08-30 14:05:31,Skipped (Non-Europe location)
Azure Devops,Tata Consultancy Services,N/A,N/A,2026-08-30 14:05:38,Skipped (Non-Europe location)
DevOps Architect - GCP,Tiger Analytics,N/A,N/A,2026-08-30 14:05:45,Skipped (Non-Europe location)
"Sr. DevOps Engineer (AWS ,SRE)",Renesas Electronics,N/A,N/A,2026-08-30 14:05:53,Skipped (Non-Europe location)
Senior DevOps Engineer,Odyssey Cloud,N/A,N/A,2026-08-30 14:06:00,Skipped (Non-Europe location)
"Sr Engineer, Site Reliability [T500-27847]",TMUS Global Solutions,N/A,N/A,2026-08-30 14:06:01,Skipped (Non-Europe location)
DevOps Engineer,Dexian India,N/A,N/A,2026-08-30 14:07:12,Skipped (Non-Europe location)
GCP DevOps Engineer,Tata Consultancy Services,N/A,N/A,2026-08-30 14:07:19,Skipped (Non-Europe location)
DevOps Architect - GCP,Tiger Analytics,N/A,N/A,2026-08-30 14:07:27,Skipped (Non-Europe location)
Senior DevOps Engineer,Odyssey Cloud,N/A,N/A,2026-08-30 14:07:34,Skipped (Non-Europe location)
"Sr Engineer, Site Reliability [T500-27847]",TMUS Global Solutions,N/A,N/A,2026-08-30 14:07:42,Skipped (Non-Europe location)
Domain Architect - Microsoft & Cloud,Weetabix,Unclassified,N/A,2026-08-31 21:02:52,Skipped (Unclassified)
IT Service Delivery Lead,Meraki Talent,Unclassified,N/A,2026-08-31 21:02:53,Skipped (Unclassified)
"Site Reliability Engineer - Elite Trading Firm - £150,000-£300,000 + Bonus",Hunter Bond,N/A,N/A,2026-08-31 21:04:33,Skipped (Pre-check)
DevOps Engineer,Infinity Quest,Cloud / Network,cloud.pdf,2026-08-31 21:05:04,Applied
Control System Engineer,Clear.,Unclassified,N/A,2026-08-31 21:11:31,Skipped (Unclassified)
Senior Solutions Architect (AWS),CloudSeekers,N/A,N/A,2026-08-31 21:13:08,Skipped (Non-Europe location)
Solutions Architect,Amach,Unclassified,N/A,2026-08-31 21:13:20,Skipped (Unclassified)
Infrastructure Lead,Next Ventures,Cloud / Network,cloud.pdf,2026-08-31 21:16:02,Applied
Manager - Infrastructure & Security,La Fosse,Cloud / Network,cloud.pdf,2026-08-31 21:16:20,Applied
Infrastructure Consultant,Candour,Cloud / Network,cloud.pdf,2026-08-31 21:16:33,Applied
Infrastructure Architect,Noir,Cloud / Network,cloud.pdf,2026-08-31 21:16:36,Skipped (Seniority)
Infrastructure & Cloud Lead,Anson McCade,Cloud / Network,cloud.pdf,2026-08-31 21:16:49,Applied
SOC Manager,CyPro,Cybersecurity – Defensive / SOC,soc.pdf,2026-08-31 21:17:12,Applied
Lead DevOps Engineer,Tenth Revolution Group,N/A,N/A,2026-08-31 21:18:50,Skipped (Pre-check)
Lead DevOps Engineer,Inara,N/A,N/A,2026-08-31 21:18:56,Skipped (Pre-check)
Principal DevOps Engineer (Azure),Digital Waffle,Cloud / Network,cloud.pdf,2026-08-31 21:19:08,Skipped (Seniority)
Lead DevOps Engineer,Tenth Revolution Group,N/A,N/A,2026-08-31 21:21:09,Skipped (Pre-check)
Lead DevOps Engineer,Inara,N/A,N/A,2026-08-31 21:21:15,Skipped (Pre-check)
Cloud Engineer,Symmetric Headhunting,Cloud / Network,cloud.pdf,2026-08-31 21:22:09,Applied
Principal DevOps Engineer (Azure),Digital Waffle,Cloud / Network,cloud.pdf,2026-08-31 21:22:13,Skipped (Seniority)
Lead DevOps Engineer,Tenth Revolution Group,N/A,N/A,2026-08-31 21:23:51,Skipped (Pre-check)
DevOps Engineer,Eurobase People,Cloud / Network,cloud.pdf,2026-08-31 21:24:36,Applied
Lead DevOps Engineer,Inara,N/A,N/A,2026-08-31 21:24:45,Skipped (Pre-check)
Principal DevOps Engineer (Azure),Digital Waffle,Cloud / Network,cloud.pdf,2026-08-31 21:24:46,Skipped (Seniority)
Freelance Integration Engineer (HR Systems),Toloka,N/A,N/A,2026-08-31 21:26:33,Skipped (Non-Europe location)
Cloud AI Engineer,Ubique Systems,N/A,N/A,2026-08-31 21:29:40,Skipped (Non-Europe location)
Principal Architect,nineDots.io,N/A,N/A,2026-08-31 21:29:53,Skipped (Non-Europe location)
Senior Data Engineer - Azure,Harnham,Unclassified,N/A,2026-08-31 21:30:05,Skipped (Unclassified)
Enterprise Architect,Parallel Consulting,N/A,N/A,2026-08-31 21:30:17,Skipped (Non-Europe location)
Lead ML/AI Platform Engineer,Jobgether,AI / ML,ML.pdf,2026-08-31 21:31:04,Applied
Technical Architect,La Fosse,Unclassified,N/A,2026-08-31 21:31:08,Skipped (Unclassified)
Cloud AI Engineer,Ubique Systems,N/A,N/A,2026-08-31 21:32:44,Skipped (Non-Europe location)
Machine Learning Engineer (Remote | $60–$120/hr),Synthires,N/A,N/A,2026-08-31 21:32:56,Skipped (Non-Europe location)
Azure DevOps Engineer,Harnham,Cloud / Network,cloud.pdf,2026-08-31 21:33:37,Applied
IT Automation & Platform Engineer,Jobgether,Cloud / Network,cloud.pdf,2026-08-31 21:33:59,Applied
Senior DevOps Engineer,Set2Recruit,N/A,N/A,2026-08-31 21:34:03,Skipped (Non-Europe location)
IT Automation & Platform Engineer,Jobgether,N/A,N/A,2026-08-31 21:35:33,Skipped (Pre-check)
Automation & Controls Engineer,Next Ventures,N/A,N/A,2026-08-31 21:35:45,Skipped (Non-Europe location)
Principal Architect,nineDots.io,N/A,N/A,2026-08-31 21:39:50,Skipped (Non-Europe location)
Senior Integration Manager,Pentasia,N/A,N/A,2026-08-31 21:40:03,Skipped (Non-Europe location)
Cloud AI Engineer,Ubique Systems,N/A,N/A,2026-08-31 21:40:14,Skipped (Non-Europe location)
Enterprise Architect,Parallel Consulting,N/A,N/A,2026-08-31 21:40:27,Skipped (Non-Europe location)
Senior Technical Project Manager (Region Delivery),Jobgether,Unclassified,N/A,2026-08-31 21:40:39,Skipped (Unclassified)
Engineering Manager,Doghouse Recruitment,Unclassified,N/A,2026-08-31 21:40:40,Skipped (Unclassified)
Senior Data Engineer - Azure,Harnham,Unclassified,N/A,2026-08-31 21:42:15,Skipped (Unclassified)
Enterprise Architect,Whitehall Resources,N/A,N/A,2026-08-31 21:42:27,Skipped (Non-Europe location)
Enterprise Architect,Montash,N/A,N/A,2026-08-31 21:45:07,Skipped (Non-Europe location)
Senior Security Engineer,Lawrence Harvey,N/A,N/A,2026-08-31 21:45:09,Skipped (Non-Europe location)
DevOps Engineer,Ventula Consulting,Cloud / Network,cloud.pdf,2026-08-31 21:45:21,Applied
Cloud AI Engineer,Ubique Systems,N/A,N/A,2026-08-31 21:45:25,Skipped (Non-Europe location)
Staff Backend Engineer (Go) (Ref: 197560),Forsyth Barnes,N/A,N/A,2026-08-31 21:45:27,Skipped (Non-Europe location)
Enterprise Architect,Parallel Consulting,N/A,N/A,2026-08-31 21:45:29,Skipped (Non-Europe location)
Senior Technical Operations & Deployment Engineer (GPU Cloud Infrastructure),Jobgether,Cloud / Network,cloud.pdf,2026-08-31 21:45:48,Applied
Senior Software Engineer,Doghouse Recruitment,N/A,N/A,2026-08-31 21:45:52,Skipped (Non-Europe location)
Senior DevOps Engineer,Set2Recruit,N/A,N/A,2026-08-31 21:45:54,Skipped (Non-Europe location)
Enterprise Architect,Montash,N/A,N/A,2026-08-31 21:47:30,Skipped (Non-Europe location)
Cloud AI Engineer,Ubique Systems,N/A,N/A,2026-08-31 21:47:42,Skipped (Non-Europe location)
Enterprise Architect,Whitehall Resources,N/A,N/A,2026-08-31 21:47:54,Skipped (Non-Europe location)
Senior Software Engineer (Remote | $100–$150/hr),Synthires,N/A,N/A,2026-08-31 21:48:06,Skipped (Non-Europe location)
Senior Security Engineer,Lawrence Harvey,N/A,N/A,2026-08-31 21:48:18,Skipped (Non-Europe location)
Staff Backend Engineer (Go) (Ref: 197560),Forsyth Barnes,N/A,N/A,2026-08-31 21:48:19,Skipped (Non-Europe location)
Enterprise Architect,Parallel Consulting,N/A,N/A,2026-08-31 21:48:21,Skipped (Non-Europe location)
Senior Data Engineer - Azure,Harnham,Unclassified,N/A,2026-08-31 21:48:22,Skipped (Unclassified)
Senior DevOps Engineer,Set2Recruit,N/A,N/A,2026-08-31 21:48:25,Skipped (Non-Europe location)
Enterprise Architect,Montash,N/A,N/A,2026-08-31 21:50:01,Skipped (Non-Europe location)
Enterprise Architect,Whitehall Resources,N/A,N/A,2026-08-31 21:50:13,Skipped (Non-Europe location)
Senior Security Engineer,Lawrence Harvey,N/A,N/A,2026-08-31 21:52:49,Skipped (Non-Europe location)
Senior Data Engineer - Azure,Harnham,Unclassified,N/A,2026-08-31 21:52:51,Skipped (Unclassified)
Staff Backend Engineer (Go) (Ref: 197560),Forsyth Barnes,N/A,N/A,2026-08-31 21:52:53,Skipped (Non-Europe location)
Cloud AI Engineer,Ubique Systems,N/A,N/A,2026-08-31 21:52:54,Skipped (Non-Europe location)
Senior Software Engineer (Remote | $100–$150/hr),Synthires,N/A,N/A,2026-08-31 21:52:56,Skipped (Non-Europe location)
Enterprise Architect,Parallel Consulting,N/A,N/A,2026-08-31 21:52:58,Skipped (Non-Europe location)
Senior DevOps Engineer,Set2Recruit,N/A,N/A,2026-08-31 21:53:00,Skipped (Non-Europe location)
"Senior Solution Architect – AWS - HRIS/HCM, ERP",Cpl Technology Contractor Solutions,Unclassified,N/A,2026-08-31 21:54:43,Skipped (Unclassified)
Integration Specialist,IT Works Health LTD,Unclassified,N/A,2026-08-31 21:54:55,Skipped (Unclassified)
Automation Manager - SAP,IT Search,Unclassified,N/A,2026-08-31 21:55:07,Skipped (Unclassified)
Staff Level DevOps (AWS) Engineer – Dublin/Remote (2 days onsite pw),IT Search,Cloud / Network,cloud.pdf,2026-08-31 22:00:59,Applied
Cloud AI Engineer,Ubique Systems,N/A,N/A,2026-08-31 22:01:04,Skipped (Non-Europe location)
Machine Learning Engineer (Remote | $60–$120/hr),Synthires,N/A,N/A,2026-08-31 22:01:05,Skipped (Non-Europe location)
Enterprise Architect,Parallel Consulting,N/A,N/A,2026-08-31 22:01:07,Skipped (Non-Europe location)
Senior DevOps Engineer,Set2Recruit,N/A,N/A,2026-08-31 22:01:08,Skipped (Non-Europe location)
Programme Manager – Azure Cloud Migration & Transformation,Sigmar Recruitment,Unclassified,N/A,2026-08-31 22:06:42,Skipped (Unclassified)
Head of Infrastructure & Cloud,IT Search,Cloud / Network,cloud.pdf,2026-08-31 22:06:53,Skipped (Seniority)
IT Director - Infrastructure & Networks,The Panel,Cloud / Network,cloud.pdf,2026-08-31 22:07:53,Applied
Senior Resilience and Continuity Senior Specialist,Excel Recruitment,Unclassified,N/A,2026-08-31 22:07:57,Skipped (Unclassified)
Information Technology Asset Manager,Engage People Recruitment,Unclassified,N/A,2026-08-31 22:07:59,Skipped (Unclassified)
Senior Technical Project Manager (Region Delivery),Jobgether,Unclassified,N/A,2026-08-31 22:08:01,Skipped (Unclassified)
Senior IT Project Manager (ref: 1633),UpcoMinds,N/A,N/A,2026-08-31 22:08:03,Skipped (Non-Europe location)
Cloud AI Engineer,Ubique Systems,N/A,N/A,2026-08-31 22:09:40,Skipped (Non-Europe location)
Senior DevOps Engineer,Set2Recruit,N/A,N/A,2026-08-31 22:09:51,Skipped (Non-Europe location)
Senior Software Engineer (Remote | $100–$150/hr),Synthires,N/A,N/A,2026-08-31 22:14:00,Skipped (Non-Europe location)
Enterprise Architect,Parallel Consulting,N/A,N/A,2026-08-31 22:14:12,Skipped (Non-Europe location)
Senior Software Engineer,Doghouse Recruitment,N/A,N/A,2026-08-31 22:14:56,Skipped (Non-Europe location)
Senior AWS Cloud Engineer,Stelfox Tech Recruitment,Cloud / Network,cloud.pdf,2026-08-31 22:15:13,Applied
Senior Security Engineer,Scalers,N/A,N/A,2026-08-31 22:15:17,Skipped (Non-Europe location)
"Staff Network Engineer (AI Fabric, Datacenter and Edge Networking)",Jobgether,AI / ML,AI.pdf,2026-08-31 22:15:37,Applied
DevOps Engineer,DGH Recruitment,Cloud / Network,cloud.pdf,2026-08-31 22:15:50,Applied
Lead Platform/Devops Engineer,MCS Group | Your Specialist Recruitment Consultancy,N/A,N/A,2026-08-31 22:15:53,Skipped (Pre-check)
Senior Machine Learning Engineer,Fruition Group Ireland,AI / ML,ML.pdf,2026-08-31 22:16:15,Applied
Senior Systems Engineer (Kubernetes Platform) - Global SaaS,Principle,Unclassified,N/A,2026-08-31 22:16:24,Skipped (Unclassified)
Lead Software Engineer,Archer Recruitment,Software Engineering,software.pdf,2026-08-31 22:16:43,Applied
SAP GTS Lead,Whitehall Resources,N/A,N/A,2026-08-31 22:18:31,Skipped (Non-Europe location)
Junior Devops,INCERT GIE,N/A,N/A,2026-08-31 22:18:44,Skipped (Pre-check)
Principal Architect,nineDots.io,N/A,N/A,2026-08-31 22:20:00,Skipped (Non-Europe location)
Cybersecurity Engineer(Remote | $80–$90/hr),Synthires,N/A,N/A,2026-08-31 22:20:01,Skipped (Non-Europe location)
Cloud AI Engineer,Ubique Systems,N/A,N/A,2026-08-31 22:20:03,Skipped (Non-Europe location)
